iteration,train_loss,val_loss,timestamp,lr,mfu
4190,4.767031,5.723111,1770377179.6916246,0.00057889,0.0364
4200,5.496862,5.707594,1770377217.1107442,0.00057870,0.0364
4210,5.067369,5.191985,1770377254.561276,0.00057851,0.0364
4220,5.422404,5.211765,1770377291.9871197,0.00057832,0.0365
4230,5.173090,5.353249,1770377329.4387832,0.00057812,0.0365
4240,4.552850,4.874893,1770377366.8680248,0.00057793,0.0365
4250,5.225678,5.275214,1770377404.3135495,0.00057773,0.0366
4260,5.109189,5.237732,1770377441.7322807,0.00057754,0.0366
4270,5.008223,5.187291,1770377479.1875615,0.00057734,0.0366
4280,5.021650,5.094776,1770377516.618993,0.00057714,0.0366
4290,5.336645,4.968691,1770377554.0728946,0.00057695,0.0366
4300,5.212755,5.048488,1770377591.4956365,0.00057675,0.0366
4310,5.133168,5.081045,1770377628.9420726,0.00057655,0.0367
4320,5.617912,5.076165,1770377666.3755636,0.00057635,0.0367
4330,5.142853,5.021579,1770377703.7997968,0.00057615,0.0367
4340,5.211422,5.475559,1770377741.2481086,0.00057594,0.0367
4350,5.163135,5.121627,1770377778.7000556,0.00057574,0.0367
4360,5.124168,5.271762,1770377816.1313133,0.00057554,0.0367
4370,5.163260,5.132354,1770377853.5815017,0.00057533,0.0367
4380,5.084985,5.166806,1770377891.0086584,0.00057513,0.0367
4390,5.214707,4.795582,1770377928.4541833,0.00057492,0.0367
4400,5.182430,4.992114,1770377965.8884766,0.00057471,0.0367
4410,5.277039,5.116152,1770378003.345422,0.00057450,0.0367
4420,5.377864,5.261332,1770378040.772085,0.00057430,0.0367
4430,5.071830,5.466457,1770378078.2141266,0.00057409,0.0367
4440,5.019629,5.174644,1770378115.6352024,0.00057387,0.0367
4450,5.252784,4.902028,1770378153.0806327,0.00057366,0.0367
4460,5.218145,5.287091,1770378190.50398,0.00057345,0.0368
4470,5.183272,4.932586,1770378227.9508603,0.00057324,0.0368
4480,5.254649,5.278279,1770378265.4297414,0.00057302,0.0368
4490,5.210958,5.461426,1770378302.8744116,0.00057281,0.0368
4500,5.184003,5.188509,1770378370.270778,0.00057260,0.0368
4500,5.346613,5.027700,1770378378.3390079,0.00057260,0.0336
4510,5.208809,5.172308,1770378415.793481,0.00057238,0.0340
4520,5.473563,5.130598,1770378453.239253,0.00057216,0.0342
4530,5.107656,5.043026,1770378490.693776,0.00057194,0.0345
4540,5.224332,5.209500,1770378528.1395085,0.00057173,0.0347
4550,5.271454,5.077326,1770378565.5893264,0.00057151,0.0349
4560,5.420306,5.102765,1770378603.0081353,0.00057129,0.0351
4570,5.448989,5.556980,1770378640.451635,0.00057107,0.0353
4580,5.361368,4.977862,1770378677.8700924,0.00057084,0.0354
4590,5.112900,4.979495,1770378715.3240886,0.00057062,0.0356
4600,5.124509,5.841209,1770378752.761107,0.00057040,0.0357
4610,5.171326,5.203340,1770378790.2142065,0.00057017,0.0358
4620,5.137516,5.254997,1770378827.6561797,0.00056995,0.0359
4630,5.255449,5.118267,1770378865.084479,0.00056972,0.0360
4640,5.342535,5.276208,1770378902.5122612,0.00056950,0.0360
4650,5.142080,4.964700,1770378939.964579,0.00056927,0.0361
4660,5.297137,5.208889,1770378977.4002802,0.00056904,0.0362
4670,5.091321,5.088809,1770379014.8561165,0.00056881,0.0363
4680,5.104856,5.053914,1770379052.2857804,0.00056858,0.0363
4690,5.338812,5.229755,1770379089.734189,0.00056835,0.0363
4700,5.119131,5.258543,1770379127.1555443,0.00056812,0.0364
4710,5.287163,5.129451,1770379164.6064758,0.00056789,0.0364
4720,5.197629,5.046556,1770379202.0361695,0.00056765,0.0365
4730,5.128910,5.443633,1770379239.4916077,0.00056742,0.0365
4740,5.266766,5.119310,1770379276.9115481,0.00056719,0.0365
4750,5.435119,5.076973,1770379314.356198,0.00056695,0.0365
4760,5.296906,4.838228,1770379351.773258,0.00056671,0.0366
4770,5.050142,5.376289,1770379389.216622,0.00056648,0.0366
4780,5.198388,5.269533,1770379426.655952,0.00056624,0.0366
4790,5.243843,5.027336,1770379464.108634,0.00056600,0.0366
4800,5.311641,5.257704,1770379501.549102,0.00056576,0.0366
4810,5.144095,5.024047,1770379538.9930103,0.00056552,0.0366
4820,4.757204,5.051180,1770379576.4239767,0.00056528,0.0366
4830,5.383791,4.868434,1770379613.8657825,0.00056504,0.0367
4840,5.343134,5.401756,1770379651.289129,0.00056480,0.0367
4850,5.178754,5.060091,1770379688.7492063,0.00056455,0.0366
4860,5.000197,5.037134,1770379726.1946485,0.00056431,0.0367
4870,5.312620,5.373941,1770379763.642448,0.00056407,0.0367
4880,5.127932,5.578133,1770379801.0692253,0.00056382,0.0367
4890,5.394863,5.486928,1770379838.5046992,0.00056357,0.0367
4900,4.880232,5.552548,1770379875.9252918,0.00056333,0.0367
4910,4.978233,5.012529,1770379913.4040482,0.00056308,0.0367
4920,5.039500,5.301184,1770379950.843649,0.00056283,0.0367
4930,5.147048,5.134315,1770379988.3415465,0.00056258,0.0367
4940,5.255943,5.169755,1770380025.758341,0.00056233,0.0367
4950,5.521588,5.191579,1770380063.2090878,0.00056208,0.0367
4960,4.841344,5.015350,1770380100.636782,0.00056183,0.0367
4970,5.072163,5.451136,1770380138.085454,0.00056157,0.0367
4980,4.962063,5.136714,1770380175.567263,0.00056132,0.0367
4990,4.890164,5.027986,1770380213.0216517,0.00056107,0.0368
5000,5.159180,5.193129,1770380263.2058876,0.00056081,0.0368
5000,4.866951,5.162558,1770380270.9862714,0.00056081,0.0336
5010,5.171790,5.746122,1770380308.4342864,0.00056056,0.0340
5020,5.196438,5.327840,1770380345.8569846,0.00056030,0.0342
5030,5.410773,5.296061,1770380383.3135004,0.00056004,0.0345
5040,5.419854,5.632986,1770380420.7506003,0.00055979,0.0347
5050,4.954271,5.306758,1770380458.1970022,0.00055953,0.0349
5060,5.155179,5.222741,1770380495.6245935,0.00055927,0.0351
5070,4.950696,5.220069,1770380533.063381,0.00055901,0.0353
5080,5.364961,4.883054,1770380570.493653,0.00055875,0.0354
5090,5.126514,5.077370,1770380607.9413729,0.00055848,0.0356
5100,4.846512,5.160326,1770380645.3803022,0.00055822,0.0357
5110,5.356045,5.241859,1770380682.8348987,0.00055796,0.0358
5120,5.307426,5.352860,1770380720.2595284,0.00055769,0.0359
5130,5.466285,5.402324,1770380757.7008288,0.00055743,0.0360
5140,5.246792,5.051262,1770380795.1284444,0.00055716,0.0361
5150,5.300025,5.070898,1770380832.5700378,0.00055690,0.0361
5160,5.249485,4.880552,1770380870.0080361,0.00055663,0.0362
5170,4.962128,5.364017,1770380907.4598837,0.00055636,0.0363
5180,5.194975,5.089512,1770380944.8881316,0.00055609,0.0363
5190,5.389116,6.117014,1770380982.3310921,0.00055582,0.0364
5200,4.964004,4.952419,1770381019.7534866,0.00055555,0.0364
5210,5.210586,5.113201,1770381057.2026203,0.00055528,0.0364
5220,5.112761,5.059307,1770381094.66011,0.00055501,0.0365
5230,5.302460,5.343204,1770381132.104132,0.00055474,0.0365
5240,5.372340,4.870699,1770381169.5364294,0.00055447,0.0365
5250,5.337908,5.261160,1770381206.984278,0.00055419,0.0365
5260,4.940906,4.987952,1770381244.4098766,0.00055392,0.0366
5270,4.982357,4.997530,1770381281.861955,0.00055364,0.0366
5280,5.131556,4.958063,1770381319.4858549,0.00055337,0.0366
5290,5.702479,5.369283,1770381356.9174397,0.00055309,0.0366
5300,5.140602,4.957952,1770381394.3685534,0.00055281,0.0366
5310,5.157586,5.374607,1770381431.820543,0.00055253,0.0366
5320,5.249808,4.862767,1770381469.244752,0.00055225,0.0367
5330,5.052018,5.309738,1770381506.6888025,0.00055197,0.0367
5340,5.184104,5.263269,1770381544.107496,0.00055169,0.0367
5350,5.652601,5.208255,1770381581.5610523,0.00055141,0.0367
5360,5.224610,5.245006,1770381618.9937754,0.00055113,0.0367
5370,5.394895,5.814316,1770381656.4408464,0.00055085,0.0367
5380,5.415702,5.318779,1770381693.866236,0.00055056,0.0367
5390,5.113717,5.185047,1770381731.316009,0.00055028,0.0367
5400,5.352270,5.242327,1770381768.7395113,0.00054999,0.0367
5410,5.355909,5.159613,1770381806.1876385,0.00054971,0.0367
5420,5.146073,5.196806,1770381843.6277075,0.00054942,0.0367
5430,5.151666,5.329771,1770381881.0773723,0.00054913,0.0367
5440,5.101413,5.427907,1770381918.5149405,0.00054885,0.0367
5450,5.234641,5.267055,1770381955.9640088,0.00054856,0.0367
5460,5.299875,5.264906,1770381993.3924298,0.00054827,0.0367
5470,5.410732,5.301816,1770382030.8382318,0.00054798,0.0367
5480,5.220386,4.841394,1770382068.274957,0.00054769,0.0367
5490,5.084167,5.197490,1770382105.7306604,0.00054739,0.0367
5500,5.207586,5.215564,1770382155.9618714,0.00054710,0.0367
5500,5.444407,5.210566,1770382164.1564589,0.00054710,0.0336
5510,4.994814,5.000587,1770382201.5966377,0.00054681,0.0339
5520,5.213270,5.168512,1770382239.0188842,0.00054651,0.0342
5530,5.180914,5.093679,1770382276.4655113,0.00054622,0.0345
5540,5.104768,5.066040,1770382313.938428,0.00054592,0.0347
5550,5.190337,5.301462,1770382351.3866525,0.00054563,0.0349
5560,4.926205,5.002325,1770382388.8248217,0.00054533,0.0351
5570,5.379522,5.293114,1770382426.2772362,0.00054503,0.0353
5580,5.285618,5.614988,1770382463.696648,0.00054474,0.0354
5590,5.135208,5.128332,1770382501.1419828,0.00054444,0.0355
5600,5.225219,4.976605,1770382538.5855708,0.00054414,0.0357
5610,5.246204,5.284267,1770382576.052035,0.00054384,0.0358
5620,5.252149,5.200927,1770382613.4809277,0.00054354,0.0359
5630,5.226153,5.055815,1770382650.9187298,0.00054323,0.0360
5640,5.109971,5.081159,1770382688.3448136,0.00054293,0.0361
5650,5.151563,5.231556,1770382725.8060338,0.00054263,0.0361
5660,5.044994,5.615335,1770382763.2325196,0.00054232,0.0362
5670,4.811421,5.088753,1770382800.6914628,0.00054202,0.0362
5680,5.071477,5.098300,1770382838.1157851,0.00054171,0.0363
5690,5.177565,5.330651,1770382875.5686538,0.00054141,0.0364
5700,5.040319,5.404443,1770382912.9957893,0.00054110,0.0364
5710,5.129799,5.042468,1770382950.4433029,0.00054079,0.0364
5720,5.397295,4.923777,1770382987.8755057,0.00054049,0.0365
5730,5.377889,5.169214,1770383025.3314557,0.00054018,0.0365
5740,5.087921,5.191832,1770383062.749019,0.00053987,0.0365
5750,5.261413,5.562946,1770383100.1848078,0.00053956,0.0365
5760,5.696650,5.057809,1770383137.6041536,0.00053924,0.0366
5770,4.911538,5.210815,1770383175.0490663,0.00053893,0.0366
5780,5.380601,5.333276,1770383212.4634266,0.00053862,0.0366
5790,5.071516,5.347695,1770383249.909236,0.00053831,0.0366
5800,5.140715,5.570334,1770383287.342603,0.00053799,0.0366
5810,5.168595,5.214326,1770383324.7943797,0.00053768,0.0366
5820,4.936326,5.155323,1770383362.214699,0.00053736,0.0367
5830,4.925095,4.926259,1770383399.6556711,0.00053705,0.0367
5840,5.239305,4.967585,1770383437.0717018,0.00053673,0.0367
5850,5.204147,5.036178,1770383474.5194223,0.00053641,0.0367
5860,4.901693,5.194422,1770383511.9577267,0.00053609,0.0367
5870,5.232898,5.398563,1770383549.4060106,0.00053578,0.0367
5880,5.220188,5.414431,1770383586.8418684,0.00053546,0.0367
5890,5.069215,5.279746,1770383624.2806795,0.00053514,0.0367
5900,5.069056,5.235971,1770383661.7033305,0.00053482,0.0367
5910,5.111679,5.608889,1770383699.6223812,0.00053449,0.0367
5920,4.914983,5.150790,1770383737.0328715,0.00053417,0.0367
5930,5.192391,5.215052,1770383774.4829996,0.00053385,0.0367
5940,5.098261,5.289194,1770383811.9023075,0.00053352,0.0367
5950,5.041016,4.835928,1770383849.3332593,0.00053320,0.0367
5960,5.087192,4.868967,1770383886.7493963,0.00053288,0.0367
5970,5.183313,5.051977,1770383924.1972983,0.00053255,0.0367
5980,5.158603,5.192928,1770383961.626037,0.00053222,0.0368
5990,5.179601,5.236767,1770383999.0667603,0.00053190,0.0368
6000,5.184716,5.222196,1770384049.203396,0.00053157,0.0368
6000,5.343428,5.015960,1770384057.157707,0.00053157,0.0336
6010,5.175737,5.090512,1770384094.5961938,0.00053124,0.0340
6020,5.221792,5.412254,1770384132.005264,0.00053091,0.0342
6030,5.566357,5.153927,1770384169.4470005,0.00053058,0.0345
6040,5.191311,4.999885,1770384206.8665712,0.00053025,0.0347
6050,5.354814,5.292693,1770384244.323826,0.00052992,0.0349
6060,5.176639,4.899459,1770384281.7685437,0.00052959,0.0351
6070,5.186836,5.251130,1770384319.2382183,0.00052925,0.0353
6080,4.914540,5.506197,1770384356.6745093,0.00052892,0.0354
6090,5.157490,5.118721,1770384394.1260412,0.00052859,0.0355
6100,5.091692,5.292183,1770384431.5644114,0.00052825,0.0357
6110,4.885589,5.352180,1770384469.030399,0.00052792,0.0358
6120,5.151770,5.292263,1770384506.4641466,0.00052758,0.0359
6130,5.213315,5.164140,1770384543.931613,0.00052724,0.0360
6140,5.167749,5.093990,1770384581.3651674,0.00052691,0.0360
6150,5.212114,5.169585,1770384618.8352926,0.00052657,0.0361
6160,5.273319,5.452160,1770384656.2675834,0.00052623,0.0362
6170,5.005624,5.105725,1770384693.7229733,0.00052589,0.0362
6180,5.315340,5.099304,1770384731.164694,0.00052555,0.0363
6190,5.021397,5.004797,1770384768.6364422,0.00052521,0.0363
6200,5.069102,4.991623,1770384806.0836375,0.00052487,0.0364
6210,5.478110,4.875951,1770384843.538692,0.00052453,0.0364
6220,5.089263,5.140521,1770384880.9838772,0.00052419,0.0365
6230,5.289873,5.381209,1770384918.4334366,0.00052384,0.0365
6240,5.290940,5.638168,1770384955.8876023,0.00052350,0.0365
6250,5.286499,5.132317,1770384993.3448923,0.00052315,0.0365
6260,5.043539,5.414167,1770385030.791211,0.00052281,0.0366
6270,5.312987,5.709647,1770385068.2469969,0.00052246,0.0366
6280,5.318034,5.006833,1770385105.6956923,0.00052212,0.0366
6290,5.000870,5.060427,1770385143.1545668,0.00052177,0.0366
6300,5.142178,5.594593,1770385180.586458,0.00052142,0.0366
6310,5.034208,4.917194,1770385218.0556247,0.00052107,0.0366
6320,5.151675,5.227761,1770385255.4989393,0.00052072,0.0366
6330,5.344960,5.169978,1770385292.9649332,0.00052037,0.0366
6340,5.228013,5.380492,1770385330.4070203,0.00052002,0.0367
6350,5.400905,5.658301,1770385367.8751786,0.00051967,0.0367
6360,4.811713,5.289268,1770385405.3134305,0.00051932,0.0367
6370,5.222656,5.583604,1770385442.7818332,0.00051897,0.0367
6380,5.438280,5.589176,1770385480.2182965,0.00051861,0.0367
6390,5.350253,5.236982,1770385517.6714377,0.00051826,0.0367
6400,5.233408,5.245277,1770385555.1230834,0.00051791,0.0367
6410,5.406073,5.196972,1770385592.5725806,0.00051755,0.0367
6420,5.092751,5.268044,1770385630.003638,0.00051720,0.0367
6430,4.907381,5.145288,1770385667.4735115,0.00051684,0.0367
6440,5.369071,5.184246,1770385704.9187315,0.00051648,0.0367
6450,5.271908,5.802658,1770385742.3829234,0.00051613,0.0367
6460,5.312431,5.144291,1770385779.8201804,0.00051577,0.0367
6470,5.558595,5.572460,1770385817.2852013,0.00051541,0.0367
6480,5.074861,5.412509,1770385854.7348254,0.00051505,0.0367
6490,5.159058,5.574854,1770385892.1924734,0.00051469,0.0367
6500,5.179858,5.204916,1770385942.4428031,0.00051433,0.0367
6500,5.244021,5.767429,1770385950.789149,0.00051433,0.0336
6510,5.289310,5.121557,1770385988.2570274,0.00051397,0.0339
6520,5.104846,5.192347,1770386025.7165148,0.00051361,0.0342
6530,5.245818,5.113575,1770386063.1643696,0.00051324,0.0345
6540,5.164615,5.209054,1770386100.5975082,0.00051288,0.0347
6550,4.744356,5.264770,1770386138.065304,0.00051252,0.0349
6560,5.107788,5.075715,1770386175.5092545,0.00051215,0.0351
6570,5.071229,5.329173,1770386212.9701612,0.00051179,0.0353
6580,6.053815,5.022647,1770386250.4132214,0.00051142,0.0354
6590,5.266818,5.512290,1770386287.8777027,0.00051105,0.0355
6600,5.068397,5.260338,1770386325.313376,0.00051069,0.0357
6610,5.542919,5.368639,1770386362.7757514,0.00051032,0.0358
6620,4.926661,5.393745,1770386400.2243657,0.00050995,0.0359
6630,5.050141,5.695609,1770386437.695839,0.00050958,0.0360
6640,5.531159,5.652788,1770386475.1316254,0.00050921,0.0360
6650,5.088835,4.994252,1770386512.5848877,0.00050884,0.0361
6660,5.237556,5.459937,1770386550.0251608,0.00050847,0.0362
6670,5.171574,5.353858,1770386587.4825654,0.00050810,0.0362
6680,5.171770,5.103265,1770386624.9282012,0.00050773,0.0363
6690,5.375927,5.155209,1770386662.398589,0.00050736,0.0363
6700,5.211394,5.231987,1770386699.8343375,0.00050698,0.0364
6710,5.119337,5.435925,1770386737.2972891,0.00050661,0.0364
6720,4.999733,5.252142,1770386774.7638032,0.00050624,0.0364
6730,5.096967,5.085335,1770386812.2199419,0.00050586,0.0365
6740,5.229558,5.438812,1770386849.6676805,0.00050549,0.0365
6750,5.081562,5.323955,1770386887.1272404,0.00050511,0.0365
6760,5.371041,5.277843,1770386924.5717058,0.00050473,0.0365
6770,5.118522,5.233085,1770386962.0318065,0.00050436,0.0366
6780,5.187587,5.098931,1770386999.4798439,0.00050398,0.0366
6790,4.997160,5.299053,1770387036.9309263,0.00050360,0.0366
6800,5.359825,4.937286,1770387074.378772,0.00050322,0.0366
6810,5.206587,5.538490,1770387111.8464928,0.00050284,0.0366
6820,5.139855,5.184685,1770387149.2916398,0.00050246,0.0366
6830,5.090986,5.165540,1770387186.7695003,0.00050208,0.0367
6840,5.030219,5.003412,1770387224.2168558,0.00050170,0.0367
6850,4.827120,5.394417,1770387261.6641924,0.00050132,0.0367
6860,4.886011,5.200408,1770387299.1015475,0.00050093,0.0367
6870,4.846191,5.512943,1770387336.5692701,0.00050055,0.0367
6880,5.200791,5.229493,1770387374.008896,0.00050017,0.0367
6890,5.576249,5.200359,1770387411.4751167,0.00049978,0.0367
6900,5.186666,5.201586,1770387448.9157345,0.00049940,0.0367
6910,5.053985,5.365867,1770387486.375247,0.00049901,0.0367
6920,5.401446,5.492533,1770387523.8195174,0.00049863,0.0367
6930,5.448657,5.127971,1770387561.273268,0.00049824,0.0367
6940,5.038826,5.295557,1770387598.7285688,0.00049785,0.0367
6950,4.916906,5.136645,1770387636.187928,0.00049746,0.0367
6960,5.096378,5.155265,1770387673.6412632,0.00049708,0.0367
6970,5.440692,5.327009,1770387711.117532,0.00049669,0.0367
6980,5.489908,5.330832,1770387748.5669181,0.00049630,0.0367
6990,5.135745,4.892846,1770387786.0229692,0.00049591,0.0367
7000,5.236426,5.235682,1770387836.1934555,0.00049552,0.0367
7000,5.006362,5.190972,1770387844.4636164,0.00049552,0.0336
7010,5.146384,5.387746,1770387881.9325328,0.00049512,0.0339
7020,5.061505,5.149210,1770387919.366866,0.00049473,0.0342
7030,5.268623,6.189836,1770387956.8197591,0.00049434,0.0345
7040,5.246617,5.184780,1770387994.2567768,0.00049395,0.0347
7050,5.366324,5.022280,1770388031.7272801,0.00049355,0.0349
7060,5.238311,5.357548,1770388069.1707158,0.00049316,0.0351
7070,5.140893,4.915547,1770388106.637771,0.00049276,0.0353
7080,5.362808,5.372480,1770388144.0764108,0.00049237,0.0354
7090,5.256467,5.050302,1770388181.5387282,0.00049197,0.0356
7100,5.211343,5.488579,1770388218.9827874,0.00049158,0.0357
7110,5.524687,5.148803,1770388256.4469206,0.00049118,0.0358
7120,5.336665,5.300791,1770388293.8873749,0.00049078,0.0359
7130,5.000397,5.419428,1770388331.353812,0.00049038,0.0360
7140,5.058705,5.020267,1770388368.797538,0.00048998,0.0360
7150,5.376597,4.974443,1770388406.2655602,0.00048959,0.0361
7160,5.156984,5.304446,1770388443.7037067,0.00048919,0.0362
7170,4.931292,5.114643,1770388481.1532252,0.00048879,0.0363
7180,5.361833,5.161403,1770388518.603383,0.00048838,0.0363
7190,5.319033,5.216057,1770388556.3480957,0.00048798,0.0363
7200,5.294644,5.212080,1770388593.7905366,0.00048758,0.0364
7210,5.085651,5.315148,1770388631.2858338,0.00048718,0.0364
7220,5.157681,5.048119,1770388668.7257066,0.00048678,0.0365
7230,5.365009,5.154381,1770388706.185995,0.00048637,0.0365
7240,4.945421,5.119649,1770388743.6161532,0.00048597,0.0365
7250,5.005168,5.090140,1770388781.0751352,0.00048556,0.0365
7260,4.974049,5.469546,1770388818.5262241,0.00048516,0.0365
7270,5.152692,5.142612,1770388855.9886925,0.00048475,0.0366
7280,5.289469,5.272936,1770388893.4295714,0.00048435,0.0366
7290,5.405326,4.960532,1770388930.892856,0.00048394,0.0366
7300,5.393922,5.140156,1770388968.3300755,0.00048353,0.0366
7310,5.244482,5.071545,1770389005.794258,0.00048312,0.0366
7320,4.977453,5.082837,1770389043.2368176,0.00048271,0.0366
7330,4.833501,5.194372,1770389080.6965923,0.00048231,0.0367
7340,5.449826,5.020480,1770389118.1331787,0.00048190,0.0367
7350,5.202565,5.036255,1770389155.6005795,0.00048149,0.0367
7360,5.040688,5.028288,1770389193.0382922,0.00048108,0.0367
7370,5.294898,5.395042,1770389230.4922626,0.00048066,0.0367
7380,5.184074,5.025600,1770389267.9454622,0.00048025,0.0367
7390,5.231611,5.054206,1770389305.4020882,0.00047984,0.0367
7400,5.182114,5.133063,1770389342.829665,0.00047943,0.0367
7410,5.261139,5.672472,1770389380.293645,0.00047901,0.0367
7420,5.544329,5.207561,1770389417.73343,0.00047860,0.0367
7430,5.381458,5.399986,1770389455.1974003,0.00047819,0.0367
7440,5.318667,5.181261,1770389492.6320875,0.00047777,0.0367
7450,4.912098,5.142766,1770389530.1357982,0.00047736,0.0367
7460,5.357192,5.349767,1770389567.5574086,0.00047694,0.0367
7470,5.070958,5.257823,1770389605.0223503,0.00047652,0.0367
7480,5.113010,5.208115,1770389642.4633443,0.00047611,0.0367
7490,5.331864,5.390318,1770389679.9247906,0.00047569,0.0367
7500,5.228554,5.220356,1770389730.0444055,0.00047527,0.0367
7500,5.407524,5.115617,1770389738.2452168,0.00047527,0.0336
7510,5.257793,5.087855,1770389775.7109592,0.00047485,0.0339
7520,5.604340,5.084180,1770389813.1497936,0.00047443,0.0342
7530,5.152450,5.351415,1770389850.6178846,0.00047401,0.0345
7540,5.028293,5.158589,1770389888.061286,0.00047359,0.0347
7550,4.898238,5.242068,1770389925.5266757,0.00047317,0.0349
7560,5.328920,5.415909,1770389962.978003,0.00047275,0.0351
7570,5.188975,5.209831,1770390000.4363601,0.00047233,0.0353
7580,5.232765,5.117732,1770390037.8853784,0.00047191,0.0354
7590,5.153599,5.726795,1770390075.345291,0.00047149,0.0355
7600,5.415052,5.560282,1770390112.7996173,0.00047106,0.0357
7610,5.424464,5.187305,1770390150.2480469,0.00047064,0.0358
7620,5.107532,5.149320,1770390187.6856778,0.00047022,0.0359
7630,5.060152,5.366934,1770390225.152918,0.00046979,0.0360
7640,5.323259,5.214753,1770390262.6074002,0.00046937,0.0360
7650,5.178465,5.262615,1770390300.0547411,0.00046894,0.0361
7660,5.506073,4.953959,1770390337.478999,0.00046852,0.0362
7670,5.060999,5.530028,1770390374.9127085,0.00046809,0.0362
7680,5.350502,5.138135,1770390412.3138096,0.00046766,0.0363
7690,5.333093,4.925856,1770390449.7710876,0.00046723,0.0363
7700,5.184596,5.304103,1770390487.1730437,0.00046681,0.0364
7710,5.237824,5.383513,1770390524.6250224,0.00046638,0.0364
7720,5.072908,5.277242,1770390562.0387783,0.00046595,0.0365
7730,5.316579,5.219021,1770390599.483746,0.00046552,0.0365
7740,5.152816,5.409689,1770390636.9071813,0.00046509,0.0365
7750,5.113906,5.075912,1770390674.339716,0.00046466,0.0366
7760,5.313262,5.251960,1770390711.7548099,0.00046423,0.0366
7770,5.341088,5.026814,1770390749.1976397,0.00046380,0.0366
7780,5.449400,5.276229,1770390786.6406686,0.00046337,0.0366
7790,5.269122,5.112694,1770390824.1153314,0.00046293,0.0366
7800,5.268769,5.271149,1770390861.5440037,0.00046250,0.0367
7810,5.189652,5.011251,1770390898.9997005,0.00046207,0.0367
7820,5.314670,5.745100,1770390936.4432878,0.00046163,0.0367
7830,4.741972,5.294171,1770390973.893895,0.00046120,0.0367
7840,5.211473,6.227600,1770391011.3246274,0.00046077,0.0367
7850,5.605525,5.545669,1770391048.7721257,0.00046033,0.0367
7860,5.165989,5.204221,1770391086.1734045,0.00045990,0.0367
7870,5.175348,5.480171,1770391123.6171834,0.00045946,0.0367
7880,5.135927,5.076047,1770391161.0412562,0.00045902,0.0367
7890,5.250704,5.175851,1770391198.4888005,0.00045859,0.0367
7900,5.517449,5.187855,1770391235.9137208,0.00045815,0.0367
7910,5.332056,5.341024,1770391273.3639987,0.00045771,0.0367
7920,5.262930,5.415171,1770391310.771345,0.00045727,0.0367
7930,5.147573,5.341240,1770391348.202931,0.00045683,0.0367
7940,5.340167,4.962001,1770391385.6271923,0.00045639,0.0367
7950,5.102831,5.023842,1770391423.0516498,0.00045595,0.0367
7960,5.108391,5.175049,1770391460.4817638,0.00045551,0.0367
7970,4.952186,5.037538,1770391497.924246,0.00045507,0.0367
7980,5.299971,5.104916,1770391535.3475826,0.00045463,0.0367
7990,5.179381,4.914361,1770391572.7859359,0.00045419,0.0368
8000,5.231667,5.238907,1770391622.9280052,0.00045375,0.0368
8000,5.274028,5.088020,1770391631.1091003,0.00045375,0.0336
8010,5.237668,5.191650,1770391668.552643,0.00045331,0.0340
8020,5.158543,5.416028,1770391705.9787824,0.00045286,0.0342
8030,5.267691,5.034919,1770391743.4102726,0.00045242,0.0345
8040,5.092763,5.130299,1770391780.8325324,0.00045198,0.0347
8050,5.099081,5.323081,1770391818.2739594,0.00045153,0.0349
8060,5.200350,5.012489,1770391855.6991413,0.00045109,0.0351
8070,5.234949,5.587996,1770391893.1485915,0.00045064,0.0353
8080,5.665962,5.431016,1770391930.5712545,0.00045020,0.0354
8090,5.330809,5.488382,1770391968.0106761,0.00044975,0.0356
8100,5.112180,5.201923,1770392005.435828,0.00044931,0.0357
8110,5.154791,4.968290,1770392042.8700452,0.00044886,0.0358
8120,5.498907,5.175249,1770392080.297179,0.00044841,0.0359
8130,5.414272,5.517347,1770392117.8024893,0.00044797,0.0360
8140,5.146602,5.264936,1770392155.3148882,0.00044752,0.0360
8150,5.179959,5.558356,1770392192.8525577,0.00044707,0.0361
8160,5.346432,5.144832,1770392230.3633769,0.00044662,0.0362
8170,5.398338,5.161088,1770392267.908114,0.00044617,0.0362
8180,5.154660,5.314432,1770392305.4177754,0.00044572,0.0363
8190,5.787855,5.465931,1770392342.941921,0.00044527,0.0363
8200,5.211086,5.107295,1770392380.462256,0.00044482,0.0364
8210,5.359808,5.205666,1770392418.005858,0.00044437,0.0364
8220,5.267514,5.258987,1770392455.5174453,0.00044392,0.0364
8230,5.696067,5.603529,1770392493.0600748,0.00044347,0.0364
8240,5.113322,5.165869,1770392530.5772276,0.00044301,0.0365
8250,5.151719,5.687723,1770392568.121312,0.00044256,0.0365
8260,5.042710,5.437292,1770392605.633911,0.00044211,0.0365
8270,5.168867,5.495905,1770392643.182016,0.00044165,0.0365
8280,5.390807,5.261816,1770392680.6898823,0.00044120,0.0366
8290,5.296249,5.233444,1770392718.2259488,0.00044075,0.0366
8300,5.356843,5.429864,1770392755.7635841,0.00044029,0.0366
8310,5.426051,5.175892,1770392793.2965493,0.00043984,0.0366
8320,5.360274,5.320390,1770392830.8059118,0.00043938,0.0366
8330,5.206228,5.426918,1770392868.3482509,0.00043893,0.0366
8340,5.320469,5.059555,1770392905.869656,0.00043847,0.0366
8350,4.953210,5.156291,1770392943.4076433,0.00043801,0.0366
8360,5.537475,5.066469,1770392980.9162285,0.00043756,0.0366
